"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114197","10.18.7","3100","","","","0"
"2017","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114197","10.18.7","3200","","","","0"
"2018","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114197","10.18.7","2194","","","","0"
"2019","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114197","10.18.7","2895","","","","0"
"2020","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114197","10.18.7","2572","","","","0"
"1990","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","3140","","","","0"
"1991","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","3930","","","","0"
"1992","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","2650","","","","0"
"1993","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","2200","","","","0"
"1994","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","3200","","","","0"
"1995","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","1800","","","","0"
"1996","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","3000","","","","0"
"1997","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","1400","","","","0"
"1998","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","2500","","","","0"
"1999","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","3260","","","","0"
"2000","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","2640","","","","0"
"2001","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","1730","","","","0"
"2002","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","1560","","","","0"
"2003","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","1760","","","","0"
"2004","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","2790","","","","0"
"2005","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","3220","","","","0"
"2006","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","3150","","","","0"
"2007","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","3110","","","","0"
"2008","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","2400","","","","0"
"2009","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","2160","","","","0"
"2010","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","4040","","","","0"
"2011","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","3640","","","","0"
"2012","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","3250","","","","0"
"2013","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","3220","","","","0"
"2014","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","3040","","","","0"
"2015","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","2290","","","","0"
"2016","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","3350","","","","0"
"2017","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","2570","","","","0"
"2018","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","2857","","","","0"
"2019","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","2886","","r","","0"
"2020","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114203","10.18.28","2309","","","","0"
"1990","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2100","","","","0"
"1991","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2200","","","","0"
"1992","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2000","","","","0"
"1993","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2100","","","","0"
"1994","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","1900","","","","0"
"1995","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2000","","","","0"
"1996","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2300","","","","0"
"1997","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","1900","","","","0"
"1998","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2000","","","","0"
"1999","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2400","","","","0"
"2000","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2200","","","","0"
"2001","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","1600","","","","0"
"2002","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","1500","","","","0"
"2003","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","1700","","","","0"
"2004","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2200","","","","0"
"2005","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2500","","","","0"
"2006","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2100","","","","0"
"2007","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","1900","","","","0"
"2008","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2300","","","","0"
"2009","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2500","","","","0"
"2010","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2400","","","","0"
"2011","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2600","","","","0"
"2012","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2500","","","","0"
"2013","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","3300","","","","0"
"2014","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2700","","","","0"
"2015","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2500","","","","0"
"2016","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","3200","","","","0"
"2017","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2323","","","","0"
"2018","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","2874","","r","","0"
"2019","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","3032","","r","","0"
"2020","Saskatchewan","2016A000247","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115114205","10.18.1","3088","","","","0"


