Period,Commodity,Province,Country,State,Value ($),Quantity,Unit of measure
1995-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Ontario,The world,N/A,180817,852,Weight in metric tonne
1998-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Ontario,The world,N/A,204398,512,Weight in metric tonne
1999-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Ontario,The world,N/A,248226,556,Weight in metric tonne
1992-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Ontario,The world,N/A,2084079,7812,Weight in metric tonne
1992-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Ontario,The world,N/A,22478,96,Weight in metric tonne
2004-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Ontario,The world,N/A,223136,820,Weight in metric tonne
2007-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Ontario,The world,N/A,12353553,55525,Weight in metric tonne
2004-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Manitoba,The world,N/A,1003467,2993,Weight in metric tonne
1999-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Manitoba,The world,N/A,4100716,16018,Weight in metric tonne
2008-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Saskatchewan,The world,N/A,3501928,9448,Weight in metric tonne
2006-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Saskatchewan,The world,N/A,583868,765,Weight in metric tonne
2007-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Saskatchewan,The world,N/A,430724,1270,Weight in metric tonne
1993-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Alberta,The world,N/A,77166,231,Weight in metric tonne
1996-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Alberta,The world,N/A,2059857,10721,Weight in metric tonne
1999-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Alberta,The world,N/A,1535119,6525,Weight in metric tonne
1993-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",British Columbia,The world,N/A,3235615,11534,Weight in metric tonne
1997-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",British Columbia,The world,N/A,3629184,10737,Weight in metric tonne
2003-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",British Columbia,The world,N/A,4057387,10137,Weight in metric tonne
2002-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",British Columbia,The world,N/A,4840700,11466,Weight in metric tonne
2001-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",British Columbia,The world,N/A,1446322,2298,Weight in metric tonne
2002-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",British Columbia,The world,N/A,4267118,5930,Weight in metric tonne
2003-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",British Columbia,The world,N/A,3013491,4446,Weight in metric tonne
2002-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Nunavut,The world,N/A,60240,92,Weight in metric tonne
2001-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Prince Edward Island,The world,N/A,5647543,12335,Weight in metric tonne
1989-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Prince Edward Island,The world,N/A,30376616,94171,Weight in metric tonne
1995-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Prince Edward Island,The world,N/A,61206827,201755,Weight in metric tonne
2002-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Prince Edward Island,The world,N/A,31945600,73427,Weight in metric tonne
2004-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Prince Edward Island,The world,N/A,29588798,115649,Weight in metric tonne
1990-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Nova Scotia,The world,N/A,394840,1468,Weight in metric tonne
1993-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Nova Scotia,The world,N/A,48692,172,Weight in metric tonne
1998-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Nova Scotia,The world,N/A,78593,193,Weight in metric tonne
1998-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Nova Scotia,The world,N/A,263831,808,Weight in metric tonne
1990-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",New Brunswick,The world,N/A,14752702,56753,Weight in metric tonne
1997-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",New Brunswick,The world,N/A,12859174,55000,Weight in metric tonne
1991-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",New Brunswick,The world,N/A,13821871,74926,Weight in metric tonne
1995-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",New Brunswick,The world,N/A,19093356,64797,Weight in metric tonne
1995-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Quebec,The world,N/A,139595,236,Weight in metric tonne
1992-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Quebec,The world,N/A,134202,518,Weight in metric tonne
1997-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Quebec,The world,N/A,82335,326,Weight in metric tonne
2002-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Quebec,The world,N/A,22166364,39946,Weight in metric tonne
2003-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Quebec,The world,N/A,12832920,30022,Weight in metric tonne
2007-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Quebec,The world,N/A,9904367,26978,Weight in metric tonne
1994-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Ontario,The world,N/A,94194,289,Weight in metric tonne
2007-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Ontario,The world,N/A,180139,758,Weight in metric tonne
1994-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Ontario,The world,N/A,3703753,11105,Weight in metric tonne
1996-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Ontario,The world,N/A,10880797,33151,Weight in metric tonne
2003-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Ontario,The world,N/A,14832748,53434,Weight in metric tonne
1995-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Manitoba,The world,N/A,317282,1448,Weight in metric tonne
2007-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Manitoba,The world,N/A,1244861,3075,Weight in metric tonne
2009-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Manitoba,The world,N/A,2124350,4867,Weight in metric tonne
1991-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Manitoba,The world,N/A,3087936,19088,Weight in metric tonne
1992-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Manitoba,The world,N/A,710136,3404,Weight in metric tonne
2006-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Manitoba,The world,N/A,7062249,19127,Weight in metric tonne
2004-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Saskatchewan,The world,N/A,2060576,7291,Weight in metric tonne
2009-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Saskatchewan,The world,N/A,3721773,10390,Weight in metric tonne
1991-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Saskatchewan,The world,N/A,40226,165,Weight in metric tonne
1992-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Saskatchewan,The world,N/A,47928,152,Weight in metric tonne
1995-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Saskatchewan,The world,N/A,659560,1180,Weight in metric tonne
1998-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Saskatchewan,The world,N/A,1503169,3573,Weight in metric tonne
2003-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Saskatchewan,The world,N/A,164172,378,Weight in metric tonne
2004-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Saskatchewan,The world,N/A,332318,967,Weight in metric tonne
1991-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Saskatchewan,The world,N/A,23431,56,Weight in metric tonne
2002-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Alberta,The world,N/A,23583054,59936,Weight in metric tonne
2004-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Alberta,The world,N/A,1686812,6656,Weight in metric tonne
2010-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Alberta,The world,N/A,459509,988,Weight in metric tonne
1991-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",British Columbia,The world,N/A,2209285,8815,Weight in metric tonne
1996-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",British Columbia,The world,N/A,4934493,14389,Weight in metric tonne
2010-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",British Columbia,The world,N/A,2904604,6407,Weight in metric tonne
1988-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",British Columbia,The world,N/A,97223,575,Weight in metric tonne
2010-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",British Columbia,The world,N/A,1130756,3493,Weight in metric tonne
1988-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Newfoundland and Labrador,The world,N/A,17483,61,Weight in metric tonne
1989-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Prince Edward Island,The world,N/A,18459335,47687,Weight in metric tonne
1994-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Prince Edward Island,The world,N/A,8296078,21421,Weight in metric tonne
1991-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Prince Edward Island,The world,N/A,38674048,140332,Weight in metric tonne
1993-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Prince Edward Island,The world,N/A,56942993,214061,Weight in metric tonne
1994-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Prince Edward Island,The world,N/A,78595340,234692,Weight in metric tonne
1996-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Prince Edward Island,The world,N/A,61356542,202674,Weight in metric tonne
1997-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Prince Edward Island,The world,N/A,42618097,163524,Weight in metric tonne
2000-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Prince Edward Island,The world,N/A,34249743,124440,Weight in metric tonne
2001-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Prince Edward Island,The world,N/A,17662711,60527,Weight in metric tonne
2005-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Prince Edward Island,The world,N/A,44371631,137226,Weight in metric tonne
1988-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Nova Scotia,The world,N/A,355839,1293,Weight in metric tonne
1992-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Nova Scotia,The world,N/A,526789,2050,Weight in metric tonne
1996-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Nova Scotia,The world,N/A,5762,9,Weight in metric tonne
1998-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",New Brunswick,The world,N/A,17088027,66719,Weight in metric tonne
1990-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",New Brunswick,The world,N/A,34513817,144835,Weight in metric tonne
1992-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",New Brunswick,The world,N/A,9257460,48046,Weight in metric tonne
1998-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",New Brunswick,The world,N/A,29225145,100507,Weight in metric tonne
2005-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",New Brunswick,The world,N/A,6961272,27049,Weight in metric tonne
2009-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",New Brunswick,The world,N/A,10919984,27709,Weight in metric tonne
1999-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",New Brunswick,The world,N/A,28154605,84103,Weight in metric tonne
2001-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",New Brunswick,The world,N/A,31379483,86855,Weight in metric tonne
2004-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",New Brunswick,The world,N/A,24013737,77991,Weight in metric tonne
1993-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Quebec,The world,N/A,103105,553,Weight in metric tonne
2002-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Quebec,The world,N/A,299254,639,Weight in metric tonne
2004-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Quebec,The world,N/A,299764,837,Weight in metric tonne
2007-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Quebec,The world,N/A,93642,385,Weight in metric tonne
1991-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Quebec,The world,N/A,4444193,20836,Weight in metric tonne
2010-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Quebec,The world,N/A,11867191,28806,Weight in metric tonne
1996-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Ontario,The world,N/A,49735,151,Weight in metric tonne
1997-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Ontario,The world,N/A,67130,179,Weight in metric tonne
1995-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Ontario,The world,N/A,4243326,16769,Weight in metric tonne
1997-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Ontario,The world,N/A,11856496,44982,Weight in metric tonne
2000-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Ontario,The world,N/A,12647983,48514,Weight in metric tonne
2004-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Ontario,The world,N/A,16761311,66762,Weight in metric tonne
2006-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Ontario,The world,N/A,8909658,37922,Weight in metric tonne
2010-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Ontario,The world,N/A,14541557,54419,Weight in metric tonne
1993-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Manitoba,The world,N/A,305036,1684,Weight in metric tonne
2005-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Manitoba,The world,N/A,584320,2287,Weight in metric tonne
1989-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Manitoba,The world,N/A,598765,4308,Weight in metric tonne
1997-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Manitoba,The world,N/A,1890689,7276,Weight in metric tonne
2004-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Manitoba,The world,N/A,3553836,12746,Weight in metric tonne
2010-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Manitoba,The world,N/A,31571683,98407,Weight in metric tonne
2001-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Saskatchewan,The world,N/A,1425707,3796,Weight in metric tonne
1997-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Saskatchewan,The world,N/A,406461,753,Weight in metric tonne
1999-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Saskatchewan,The world,N/A,1969643,5241,Weight in metric tonne
1993-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Alberta,The world,N/A,5002772,20751,Weight in metric tonne
1995-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Alberta,The world,N/A,11488530,44345,Weight in metric tonne
2003-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Alberta,The world,N/A,15197126,41341,Weight in metric tonne
2009-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Alberta,The world,N/A,8484127,21461,Weight in metric tonne
1988-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Alberta,The world,N/A,351973,2585,Weight in metric tonne
1995-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Alberta,The world,N/A,1125159,2238,Weight in metric tonne
2002-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Alberta,The world,N/A,2922821,9756,Weight in metric tonne
2005-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",British Columbia,The world,N/A,2274722,7490,Weight in metric tonne
1988-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",British Columbia,The world,N/A,297029,1192,Weight in metric tonne
1993-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",British Columbia,The world,N/A,119394,441,Weight in metric tonne
2000-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",British Columbia,The world,N/A,3044620,6058,Weight in metric tonne
2007-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",British Columbia,The world,N/A,2458276,6784,Weight in metric tonne
2009-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",British Columbia,The world,N/A,1562272,4309,Weight in metric tonne
1993-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Yukon,The world,N/A,3393,20,Weight in metric tonne
1989-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Yukon,The world,N/A,415,1,Weight in metric tonne
1994-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Newfoundland and Labrador,The world,N/A,2070,3,Weight in metric tonne
1990-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Prince Edward Island,The world,N/A,26494314,69508,Weight in metric tonne
1992-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Prince Edward Island,The world,N/A,35492988,129292,Weight in metric tonne
2008-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Prince Edward Island,The world,N/A,7468882,15940,Weight in metric tonne
2003-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Prince Edward Island,The world,N/A,40177720,122142,Weight in metric tonne
1996-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Nova Scotia,The world,N/A,137513,430,Weight in metric tonne
2000-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Nova Scotia,The world,N/A,5329,21,Weight in metric tonne
1995-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Nova Scotia,The world,N/A,149869,368,Weight in metric tonne
2004-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Nova Scotia,The world,N/A,905174,1887,Weight in metric tonne
2006-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Nova Scotia,The world,N/A,106507,218,Weight in metric tonne
2000-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",New Brunswick,The world,N/A,11823885,46672,Weight in metric tonne
1997-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",New Brunswick,The world,N/A,17108496,68080,Weight in metric tonne
2006-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",New Brunswick,The world,N/A,7464910,26080,Weight in metric tonne
2007-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",New Brunswick,The world,N/A,7762436,25238,Weight in metric tonne
2008-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",New Brunswick,The world,N/A,9874348,27362,Weight in metric tonne
2002-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",New Brunswick,The world,N/A,43997992,86225,Weight in metric tonne
2003-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",New Brunswick,The world,N/A,28659130,83213,Weight in metric tonne
1989-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Quebec,The world,N/A,634203,3218,Weight in metric tonne
1990-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Quebec,The world,N/A,3774986,18397,Weight in metric tonne
1993-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Quebec,The world,N/A,4993798,19875,Weight in metric tonne
1995-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Quebec,The world,N/A,4080729,11218,Weight in metric tonne
1996-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Quebec,The world,N/A,7002004,22638,Weight in metric tonne
2000-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Quebec,The world,N/A,8941217,19957,Weight in metric tonne
2004-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Quebec,The world,N/A,9206510,25506,Weight in metric tonne
1990-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Ontario,The world,N/A,6447745,22041,Weight in metric tonne
1991-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Ontario,The world,N/A,5466528,20060,Weight in metric tonne
2008-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Ontario,The world,N/A,49226,125,Weight in metric tonne
1992-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Manitoba,The world,N/A,180711,943,Weight in metric tonne
1997-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Manitoba,The world,N/A,474388,1549,Weight in metric tonne
2003-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Manitoba,The world,N/A,2327744,6434,Weight in metric tonne
2008-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Manitoba,The world,N/A,1747273,5330,Weight in metric tonne
2007-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Manitoba,The world,N/A,23294593,112941,Weight in metric tonne
1988-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Manitoba,The world,N/A,1989,20,Weight in metric tonne
1994-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Saskatchewan,The world,N/A,474612,1873,Weight in metric tonne
1998-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Saskatchewan,The world,N/A,5862237,17876,Weight in metric tonne
2006-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Saskatchewan,The world,N/A,3457989,11034,Weight in metric tonne
2007-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Saskatchewan,The world,N/A,3031048,9143,Weight in metric tonne
2000-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Saskatchewan,The world,N/A,558714,921,Weight in metric tonne
2002-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Saskatchewan,The world,N/A,297272,491,Weight in metric tonne
1991-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Alberta,The world,N/A,6727220,23808,Weight in metric tonne
2008-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Alberta,The world,N/A,1765853,4477,Weight in metric tonne
2010-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Alberta,The world,N/A,8311713,24485,Weight in metric tonne
1994-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Alberta,The world,N/A,492963,1410,Weight in metric tonne
1997-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Alberta,The world,N/A,445154,1343,Weight in metric tonne
2001-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Alberta,The world,N/A,688242,1064,Weight in metric tonne
2006-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Alberta,The world,N/A,771442,1736,Weight in metric tonne
2007-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Alberta,The world,N/A,825483,1031,Weight in metric tonne
2008-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Alberta,The world,N/A,2000026,7048,Weight in metric tonne
1994-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",British Columbia,The world,N/A,4069326,12136,Weight in metric tonne
2001-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",British Columbia,The world,N/A,3525546,9515,Weight in metric tonne
2007-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",British Columbia,The world,N/A,3339011,9475,Weight in metric tonne
1992-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",British Columbia,The world,N/A,1684677,7664,Weight in metric tonne
1990-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",British Columbia,The world,N/A,51466,85,Weight in metric tonne
,,,,,,,
,,,,,,,
How to cite: Statistics Canada. Canadian International Merchandise Trade Web Application,,,,,,,
https://www150.statcan.gc.ca/n1/pub/71-607-x/71-607-x2021004-eng.htm,,,,,,,
Accessed date: 2021-11-06,,,,,,,
