"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","570228","","","","0"
"1992","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","607000","","","","0"
"1993","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","708200","","","","0"
"1994","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","758800","","","","0"
"1995","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","736500","","","","0"
"1996","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","777000","","","","0"
"1997","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","938900","","","","0"
"1998","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","849800","","","","0"
"1999","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","860000","","","","0"
"2000","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","910500","","","","0"
"2001","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","910500","","","","0"
"2002","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","839700","","","","0"
"2003","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","809400","","","","0"
"2004","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","940900","","","","0"
"2005","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","940900","","","","0"
"2006","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","872500","","","","0"
"2007","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","906500","","","","0"
"2008","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","849800","","","","0"
"2009","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","999600","","","","0"
"2010","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","1011700","","","","0"
"2011","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","997500","","","","0"
"2012","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","1048100","","","","0"
"2013","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","1052200","","","","0"
"2014","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","1242400","","","","0"
"2015","Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114173","7.16.15","1185700","","","","0"
